196992;Samsung SamsungRecovery privileges management
196991;Samsung StroageManager/StroageManagerService access control
196990;Samsung DeX Home information disclosure
196989;Samsung One UI Home information disclosure
196988;Samsung Knox Manage Hardware Key access control
196987;Samsung S Secure access control
196985;MediaTek MT8797 SUB2AF memory corruption
196984;MediaTek MT8797 vow memory corruption
196983;MediaTek MT8797 vow memory corruption
196982;MediaTek MT8788 ged out-of-bounds write
196981;MediaTek MT8797 Search Engine Service comparison
196980;MediaTek MT6833/MT6853/MT6873/MT6877/MT6885/MT6893/MT8797 ccu certificate validation
196979;MediaTek MT6985 ssmr out-of-bounds write
196978;MediaTek MT8797 mobile_log_d symlink
196977;MediaTek MT8797 mdp out-of-bounds write
196976;MediaTek MT6765/MT8385/MT8666/MT8667/MT8766/MT8786/MT8788 atf out-of-bounds write
196975;MediaTek MT8797 mdp memory corruption
196974;MediaTek MT8788 mdp use after free
196973;ZeroTierOne up to 1.8.7 on Windows access control
196961;Samsung Security Supporter access control
196959;Samsung Flow access control
196957;Samsung Update uncontrolled search path
196956;Samsung KIES input validation
196955;Samsung Smart Switch PC input validation
196954;Samsung Internet up to 16.2.0 SecretMode improper authentication
196953;Samsung FactoryCamera access control
196952;Samsung Accessibility Pendingetent code injection
196947;Samsung libsflvextractor sflvd_rdbuf_bits out-of-bounds
196946;Samsung SemBlurInfo access control
196945;Samsung VerifyCredentialResponse access control
196944;Samsung MediaMonitorEvent input validation
196943;Samsung MediaMonitorDimension input validation
196942;Samsung SemSuspendDialogInfo input validation
196941;Samsung libsapeextractor Media File sapefd_parse_meta_HEADER out-of-bounds
196940;Samsung libsapeextractor Media File sapefd_parse_meta_DESCRIPTION out-of-bounds
196939;Samsung libsapeextractor Media File sapefd_parse_meta_HEADER_old out-of-bounds
196938;Samsung ril Property Setting access control
196932;Samsung SamsungContacts access control
196931;Samsung ImsService improper authentication
196920;AVEVA System Platform 2020 cleartext storage
196894;MediaTek MT8797 vow information disclosure
196893;MediaTek MT8788 ged memory corruption
196892;MediaTek MT8168/MT8365/MT8696 atf information disclosure
196891;MediaTek MT8797 ccci out-of-bounds
196870;MediaTek MT8797 ccci information disclosure
196836;Fujitsu PlugFree Network up to 7.3.0.3 PFNService.exe unquoted search path
196809;ZyXEL AP Configurator 1.1.4 privileges management
196805;Zyxel VMG3312-T20A 5.30(ABFX.5)C0 buffer overflow
196745;Dell EMC PowerScale OneFS up to 9.3.0.x default permission
196744;Dell VNX2 up to 8.1.21.266 os command injection
196743;Dell VNX2 up to 8.1.21.266 permission assignment
196643;VMware Horizon Client 21.x on Linux Configuration File access control
196642;VMware Horizon Client on Linux symlink
196593;Fortinet FortiEDR 4.0.0/5.0.0/5.0.1/5.0.2 hard-coded key
196443;DCN S4600-10P-SI Console Interface os command injection
196436;HPE OneView up to 6.5 access control
196435;HPE OneView up to 6.5 improper authentication
196390;GPAC up to 2.0.x infinite loop
196369;Verizon LVSKIHP 5G up to 2022-02-15 CPE Admin Website improper authentication
196361;Dell Command Update/Alienware Update up to 4.4 Advanced Driver Restore uncontrolled search path
196359;Dell Wyse Device Agent up to 14.6.1.4 information disclosure
196347;Dell Wyse Device Agent up to 14.6.1.4 WMS Server information disclosure
196346;Dell Wyse Device Agent up to 14.6.1.4 WMS Server improper authentication
196341;Modbus Slave up to 7.4.2 Registration Field stack-based overflow
196125;TOTOLINK A3100R 5.9c.4577 Telnet Service hard-coded password
196064;Google run-dev-server up to 24.2 HTTP Request /tools/run-dev-server permission
196060;Delta Electronics DIAEnergie default permission
195939;Boom information exposure
195850;Fortessa FTBTLD Smart Lock Bluetooth Service permission
195722;Philips Gemini PET/Gemini CT Removable Media access control
195721;GE UR IED 7.00/7.01/7.02 Boot Sequence hard-coded credentials
195697;Okta Advanced Server Access Client up to 1.57.x on Linux/macOS URL command injection
195685;Honda Civic 2018 Keyless System authentication replay
195582;Lexar F35 1.0.34 Authentication Module access control
195552;GPAC up to 2.0.x MP4Box null pointer dereference
195437;Google SA360 up to 1.0.2 /tmp permission
195419;Rapid7 Nexpose up to 6.6.129 Shared Scan Configuration cross site scripting
195416;Rapid7 Insight Agent up to 3.1.2.38 runas.exe access control
195411;Rapid7 Nexpose up to 6.6.93 Search Criteria sql injection
195402;Veeam Agent up to 5.x on Windows deserialization
195329;NetApp SnapCenter up to 4.4 HANA Credentials missing encryption
195174;microweber up to 1.2.11 HTTP integer overflow
194923;Sylius up to 1.9.9/1.10.10/1.11.1 Logout information disclosure
194853;Mirametrix Glance glance.com unknown vulnerability
194833;ARM Cortex/Neoverse Cache Speculation information disclosure
194821;atune improper authentication
194820;Intel Trace Hub access control
194805;Dell BIOS SMM memory corruption
194804;Dell BIOS SMM memory corruption
194803;Dell BIOS SMM memory corruption
194802;Dell BIOS SMM memory corruption
194801;Dell BIOS SMI memory corruption
194800;Luna Simo access control
194785;Luna Simo Update /system/bin/osi_bin access control
194758;NVIDIA Jetson AGX Xavier on Linux IOMMU Configuration permission assignment
194732;MediaTek MT8797 USB Preloader improper authentication
194731;MediaTek MT8797 USB Preloader out-of-bounds write
194730;MediaTek MT8797 USB Preloader out-of-bounds write
194729;MediaTek MT8797 USB Preloader out-of-bounds write
194728;MediaTek MT8797 USB Preloader out-of-bounds write
194723;Samsung Watch Active2 Plugin information disclosure
194722;Samsung Watch Active Plugin information disclosure
194719;Samsung BixbyTouch URL access control
194717;Samsung Weather App Pendingetent default permission
194716;Samsung Wearable Manager Installer Pendingetent default permission
194715;Samsung Setup Wizard improper protection of alternate path
194714;Samsung Wear OS 3.0 StRetailModeReceiver access control
194713;Samsung AppLock access control
194711;SAP Simple Diagnostics Agent up to 1.57 Service Port 3005 missing authentication
194710;Acer QuickAccess Named Pipe access control
194709;Acer Care Center Named Pipe access control
194706;MediaTek MT8365 btif memory corruption
194705;MediaTek MT8797 ims command injection
194704;MediaTek MT8797 ims permission
194703;MediaTek MT8797 ims denial of service
194702;MediaTek MT8797 connsyslogger symlink
194701;MediaTek MT8788 VPU permission
194700;MediaTek MT9980 Video Decoder out-of-bounds write
194699;MediaTek MT9980 out-of-bounds write
194697;Occlum up to 0.25.x on SGX util/mem_util.rs information exposure
194696;Northern.tech CFEngine Enterprise 3.15.4 permission
194683;Power Line Communications J2497 missing authentication
194682;Samsung Account up to 13.1.0.0 improper authentication
194681;Samsung Shannon Baseband out-of-bounds
194680;Samsung One UI Home improper authentication
194679;Samsung Lock App/Mask App improper authentication
194675;Samsung ApkInstaller privileges management
194667;Artica Pandora FMS up to 759 API sql injection
194621;Samsung Fingerprint Matching Algorithm Lockscreen excessive authentication
194602;Samsung hdcp2 device node out-of-bounds
194572;SteelCentral AppInternals Dynamic Sampling Agent 1.0 API configuration access control
194558;Das U-Boot /etc/passwd hard-coded credentials
194557;Signiant Manager+Agents xml external entity reference
194550;Samsung RKP config
194540;Northern.tech CFEngine Enterprise up to 3.15.4/3.18.0 Apache/Logs permission
194465;Microweber up to 1.2 Template Engine special elements used in a template engine
194339;Siemens SINUMERIK MC/SINUMERIK ONE sc privileges management
194269;pytorch-lightning up to 1.5.x code injection
194195;Shescape up to 1.5.0 Home Directory escape/escapeAll information disclosure
194108;BlueZ bluetoothd authorization
194086;HP PC BIOS denial of service
194085;HP PC BIOS denial of service
194084;HP PC BIOS unknown vulnerability
194083;HP PC BIOS denial of service
194082;HP PC BIOS denial of service
194081;HP PC BIOS denial of service
194057;Fortinet FortiManager up to 6.2.8/6.4.6/7.0.1 Config File information disclosure
194004;ROG Live Service link following
193881;Huawei AIS-BW80H-00 command injection
193845;JetBrains IntelliJ IDEA RLO unknown vulnerability
193844;JetBrains IntelliJ Project permission
193826;fscrypt up to 0.3.2 Mountpoint bash_completion os command injection
193825;fscrypt 0.3.3 PAM Module credentials management
193823;fscrypt up to 0.3.2 Filesystem resource consumption
193822;Google Fuchsia Snaptshot permission assignment
193820;WIN-911 2021 R1/2021 R2 default permission
193786;Emerson OpenEnterprise up to 3.3.4 inadequate encryption
193785;Emerson OpenEnterprise up to 3.3.4 Configuration permission
193776;WIN-911 2021 R1/2021 R2 default permission
193726;Cybonet PineApp email.content.body.php file inclusion
193672;v2fly up to 4.43.x off-by-one
193666;B2 Command Line Tool up to 3.2.0 toctou
193517;Cosign up to 1.5.1 certificate validation
193509;swtpm up to 0.5.2/0.6.1/0.7.0 out-of-bounds
193371;LemMinX up to 0.18.x information disclosure
193370;gnome-shell on CentOS Application Menu/Window List authorization
193097;Atlassian Confluence Server/Data Center up to 7.4.9/7.12.2 uncontrolled search path
193049;BD Viper LT System hard-coded credentials
193003;Ssamsung SearchWidget Webview access control
192997;Acronis VSS Doctor on Windows uncontrolled search path
192982;Samsung Bixby Vision information disclosure
192979;Samsung Wear OS Theater Mode StTheaterModeDurationAlarmReceiver access control
192978;Samsung Wear OS Bedtime access control
192977;Samsung Wear OS StBedtimeModeAlarmReceiver access control
192976;Samsung Wear OS StBedtimeModeReceiver access control
192975;Samsung Bixby code injection
192942;PD Pyxis hard-coded credentials
192874;Xilinx Zynq-7000 SD Boot Image buffer overflow
192823;MediaTek MT6893 Preloader XFLASH certificate validation
192812;Intel Trace Analyzer and Collector uninitialized pointer
192810;MediaTek MT8167/MT8175/MT8183/MT8362A/MT8365/MT8385 Bluetooth memory corruption
192809;MediaTek MT8167/MT8175/MT8183/MT8362A/MT8365/MT8385 Bluetooth use after free
192808;MediaTek MT8167/MT8175/MT8183/MT8362A/MT8365/MT8385 Bluetooth use after free
192807;MediaTek MT8167/MT8175/MT8183/MT8362A/MT8365/MT8385 Bluetooth permission
192806;MediaTek MT8167/MT8175/MT8183/MT8362A/MT8365/MT8385 Bluetooth permission
192805;MediaTek MT8797 power_hal_manager_service stack-based overflow
192804;MediaTek MT8797 ccu Driver memory corruption
192803;Intel MT8797 ccu Driver memory corruption
192802;MediaTek MT6893 fb Driver memory corruption
192801;Intel MT8797 vow Driver out-of-bounds write
192800;MediaTek MT8167/MT8175/MT8183/MT8362A/MT8365/MT8385 Bluetooth out-of-bounds write
192799;MediaTek MT8167/MT8175/MT8183/MT8362A/MT8365/MT8385 Bluetooth out-of-bounds write
192798;MediaTek MT8167/MT8175/MT8183/MT8362A/MT8365/MT8385 Bluetooth out-of-bounds write
192797;Mediate MT8167/MT8175/MT8183/MT8362A/MT8365/MT8385 Bluetooth out-of-bounds write
192796;MediaTek MT8797 System Service permission
192786;Intel Power Management Controller denial of service
192770;Intel SPS HECI Subsystem unknown vulnerability
192769;Dell Product dma device enabled too early in boot phase
192740;SecuwaySSL runCommand os command injection
192726;Intel Trace Analyzer and Collector out-of-bounds
192725;Intel Trace Analyzer and Collector information disclosure
192723;MediaTek MT8167/MT8175/MT8183/MT8362A/MT8365/MT8385 Bluetooth information disclosure
192722;MediaTek MT8797 ion Driver information disclosure
192721;MediaTek MT8791 ion Driver information disclosure
192720;MediaTek MT8797 vcu Driver use after free
192719;MediaTek MT8365 Camera Driver out-of-bounds
192718;MediaTek MT8797 vow Driver memory corruption
192717;MediaTek MT8797 cmdq Driver out-of-bounds
192713;Intel RXT on Chromebook default permission
192709;Intel AMT SDK/SCS/MEBx USB Provisioning insufficiently protected credentials
192476;NVIDIA Virtual GPU Manager nvidia.ko denial of service
192473;xrdp up to 0.9.18.0 sesman Server integer underflow
192413;Wire Webapp information disclosure
192392;Sierra Designs/Silicon Labs Z-Wave risky encryption
192386;AMD EPYC SEV-ES/SEV-SNP information disclosure
192372;HPE FlexNetwork 5130 EL Switch buffer overflow
192341;HPE Agentless Management Service on Windows unquoted search path
192146;Insyde InsydeH2O UEFI DXE Driver stack-based overflow
192014;juce up to 6.1.4 juce_ZipFile.cpp ZipFile::uncompressEntry symlink
192013;juce up to 6.1.4 Archive Extraction juce_ZipFile.cpp ZipFile::uncompressEntry unknown vulnerability
191882;SYNEL eharmony File System pathname traversal
191854;LG webOS access control
191636;Dell EMC VNX2 OE for File up to 8.1.21.266 log file
191629;Micro Focus Operations Agent up to 12.21 unknown vulnerability
191603;polkit /usr/bin/pkexec access control
191540;Dell BIOS SMRAM memory corruption
191539;Dell BIOS SMRAM memory corruption
191452;Dell EMC Virtual Appliances hard-coded credentials
191449;Fresenius Kabi Vigilant MasterMed 2.0.1.3 credentials storage
191428;mustache up to 2.14.0 Template Engine input validation
191426;Mitsubishi Electric MC Works64/ICONICS GENESIS64 GridWorX cleartext storage
191382;loguru code injection
191358;Asus VivoMini/Mini PC SMI input validation
191336;skylot jadx up to 1.3.1 xml external entity reference
191331;VS Code Extension up to 0.7.0 on MongoDB Binary File insufficiently protected credentials
191326;AIDE up to 0.17.3 File Metadata Parser heap-based overflow
191305;Rust up to 1.58.0 std::fs::remove_dir_all toctou
191289;Telenot CompasX up to 31.x AES Key weak prng
191272;log4js-node Log File default permission
191176;Oracle Retail Customer Management and Segmentation Foundation Security denial of service
191159;Oracle Retail Customer Management and Segmentation Foundation Deal privileges management
191027;Oracle Insurance Rules Palette 11.0.2/11.1.0/11.2.7/11.3.0/11.3.1 Architecture privileges management
190746;Oracle REST Data Services General denial of service
190744;Oracle NoSQL Database Administration information disclosure
190716;NVIDIA Shield TV BROM unknown vulnerability
190715;NVIDIA Shield TV use after free
190692;M-Files Server Event Log log file
190688;NVIDIA Shield TV Tegra Kernel Driver null pointer dereference
190687;Nvidia Shield TV TrustZone TEE_Malloc null pointer dereference
190665;NVIDIA Shield TV Tegra Kernel Driver buffer overflow
190658;NVIDIA Shield TV nvmap access control
190644;Google Fuchsia Kernel mmu_flags_to_s1_pte_attr permission
190604;King Jim MIRUPASS PW10/MIRUPASS PW20 missing encryption
190603;corenlp xml external entity reference
190541;nanoid up to 3.1.30 ID Generator valueOf information disclosure
190530;Arista EOS AAA API improper authorization
190529;Arista EOS AAA API improper authorization
190260;corenlp xml external entity reference
190006;shelljs privileges management
189989;Microsoft Defender for Endpoint Antivirus path traversal
189980;Samsung BluetoothSettingsProvider Bluetooth MAC Address improper authorization
189979;Samsung Knox Guard DeX Mode improper authorization
189978;Samsung Dressroom Incoming Intent input validation
189977;Ivanti Workspace Control insecure storage of sensitive information
189961;Lens up to 5.3.3 Helm Chart Configuration code injection
189951;NVIDIA NeMo up to 1.5.x ASR WebApp path traversal
189948;Samsung Email File Access sandbox
189947;Samsung Bixby Routines Pendingetent code injection
189946;Samsung Reminder Pendingetent code injection
189945;Samsung Internet Secret Mode improper authentication
189944;Samsung Health improper authentication
189943;Samsung TelephonyManager IMSI improper authorization
189942;Samsung TIMA Trustlet Memory Copy out-of-bounds
189941;Samsung Dialer Contact Information code injection
189939;Samsung TencentWifiSecurity WifiEvaluationService privileges management
189938;Samsung SecSettings privileges management
189891;Silicon Labs Z-Wave 100/200/300 missing encryption
189861;Huawei HarmonyOS Fingerprint Module excessive authentication
189784;Honda Civic 2012 keyfob Subsystem authentication replay
189699;Netskope up to 88.x on macOS XPC access control
189680;MediaTek MT8797 vow Driver memory corruption
189679;MediaTek MT8789 vow Driver memory corruption
189678;MediaTek MT8797 vow Driver toctou
189677;MediaTek MT8788 mdp Driver integer overflow
189676;MediaTek MT8797 libvcodecdrv information disclosure
189675;MediaTek MT8365 seninf Driver information disclosure
189674;MediaTek MT8169 kd_camera_hw Driver information disclosure
189668;MediaTek MT8768 libMtkOmxGsmDec information disclosure
189658;Konica Minolta bizhub Firmware Integrity Verification protection mechanism
189657;Konica Minolta bizhub information disclosure
189604;openwhyd improper authorization
189498;Netgear Nighthawk R6700 1.0.4.120 UART Console improper authentication
189477;Trendnet AC2600 TEW-827DRU 2.08B01 UART access control
189449;ForeScout SecureConnector Installation buffer overflow
189398;OPPO ColorOS 11 permission
189098;Unicorn Engine up to 2.0.0-rc4 Virtual Memory Manager uc.c split_region sandbox
189000;pytorch-lightning deserialization
188998;cordova-plugin-fingerprint-aio up to 5.0.0 assertion
188951;Lantronix PremierWave 2050 8.9.0.0R4 Web Manager file inclusion
188856;Dell Wyse Device Agent up to 14.5.4.1 information disclosure
188835;Mesa Labs AmegaView up to 3.0 permission
188806;Fuji Electric V-Server Lite/Tellus Lite V-Simulator out-of-bounds
188804;Fuji Electric V-Server Lite/Tellus Lite V-Simulator uninitialized pointer
188803;Fuji Electric V-Server Lite/Tellus Lite V-Simulator untrusted pointer dereference
188797;Fuji Electric V-Server Lite/Tellus Lite V-Simulator out-of-bounds write
188796;Fuji Electric V-Server Lite/Tellus Lite V-Simulator stack-based overflow
188713;Xylem AquaView 1.60/7.x/8.x hard-coded credentials
188699;MediaTek MT8797 alac Decoder out-of-bounds
188697;MediaTek MT8797 apusys out-of-bounds write
188696;MediaTek MT8797 apusys integer overflow
188694;MediaTek MT8797 apusys use after free
188693;MediaTek MT8797 apusys out-of-bounds write
188692;MediaTek MT8797 apusys out-of-bounds write
188691;MediaTek MT8797 apusys out-of-bounds write
188690;MediaTek MT8797 apusys out-of-bounds write
188689;MediaTek MT8797 apusys memory corruption
188688;MediaTek MT8797 apusys memory corruption
188687;MediaTek MT8797 apusys out-of-bounds write
188686;MediaTek MT8797 Audio Aurisys HAL permission
188668;MediaTek MT8797 apusys out-of-bounds
188667;MediaTek MT8797 out-of-bounds
188666;MediaTek MT8791 CCU Driver out-of-bounds
188665;MediaTek MT8797 out-of-bounds
188292;Climax HPGW-G 0.0.2.23F BG_U-ITR-F1-BD_BL.A30.20181117 Notification denial of service
188291;Climax HPGW-G 0.0.2.23F BG_U-ITR-F1-BD_BL.A30.20181117 authentication replay
188286;Keybase Client up to 5.5.x on Windows Command Line os command injection
188135;Sysaid 20.4.74 API information disclosure
187950;AMD Generic Encapsulated Software Architecture System Management Mode unknown vulnerability
187880;Fortinet FortiClient up to 6.2.8/6.4.6/7.0.0 on Windows Webfilter Control improper authorization
187822;Samsung CPLC information disclosure
187816;Fortinet FortiNAC up to 8.8.8/9.1.2 sudo Command access control
187796;Samsung Pay Bill Pay/Recharge Menu information disclosure
187795;Samsung Blockchain Wallet Intent information disclosure
187794;Samsung Pay NFC exceptional condition
187793;Samsung Contacts Account ID insecure storage of sensitive information
187792;Samsung Dialer Account ID insecure storage of sensitive information
187791;Samsung Smart Capture Image insecure storage of sensitive information
187790;Samsung Internet up to 16.0.1 Sharevia Deeplink improper authorization
187787;Samsung SemRewardManager BSSID privileges management
187786;Samsung Tags Redirection information disclosure
187785;Samsung Apps Edge Application Lockscreen privileges management
187784;Samsung Telephony input validation
187783;Samsung FilterProvider input validation
187782;Samsung FilterProvider input validation
187777;Samsung LDFW/BL31 secure_log memory corruption
187776;Samsung LDFW input validation
187739;Accops HyWorks Client on Windows IOCTL integer overflow
187738;Accops HyWorks Client on Windows IOCTL buffer overflow
187737;Accops HyWorks Client on Windows IOCTL memory corruption
187736;Accops HyWorks DVM Tools IOCTL integer overflow
187735;Accops HyWorks Client on Windows IOCTL buffer overflow
187734;Accops HyWorks DVM Tools IOCTL integer overflow
187733;Accops HyWorks DVM Tools IOCTL buffer overflow
187723;Amazon WorkSpaces Agent IOCTL integer overflow
187722;Amazon WorkSpaces Agent IOCTL buffer overflow
187721;Amzetta zPortal DVM Tools up to 3.3.148.148 IOCTL integer overflow
187720;Amzetta zPortal zClient up to 3.2.8180.148 on Windows IOCTL integer overflow
187719;Amzetta zPortal DVM Tools up to 3.3.148.148 IOCTL buffer overflow
187718;Amzetta zPortal zClient up to 3.2.8180.148 on Windows IOCTL buffer overflow
187717;Donglify IOCTL integer overflow
187716;Donglify IOCTL buffer overflow
187715;FlexiHub on Windows IOCTL integer overflow
187714;FlexiHub on Windows IOCTL buffer overflow
187713;Eltima USB Network Gate IOCTL buffer overflow
187712;Eltima USB Network Gate IOCTL integer overflow
187711;NoMachine Enterprise Client up to 7.7.3 IOCTL integer overflow
187710;NoMachine Enterprise Client up to 7.7.3 IOCTL buffer overflow
187707;NoMachine Enterprise Desktop up to 7.7.3 IOCTL integer overflow
187706;NoMachine Enterprise Desktop up to 7.7.3 IOCTL buffer overflow
187705;NoMachine Server up to 7.7.3 IOCTL integer overflow
187704;NoMachine Server up to 7.7.3 IOCTL buffer overflow
187439;NXP Kinetis K82 GET Status-Other Request buffer overflow
187438;NXP LPC55S69 GET Descriptor Configuration Request buffer overflow
187435;Insulet Omnipod Insulin Management System access control
187131;Trane Symbio 700/Symbio 800 Code Syntax code injection
187116;Rapid7 Nexpose Element Browser Feature information disclosure
187065;Dell Networking OS10 10.4.3.x/10.5.0.x/10.5.1.x SNMP Authentication initialization
187061;Philips MRI 1.5T/MRI 3T 5.x information disclosure
187049;Philips MRI 1.5T/MRI 3T 5.x access control
187048;Philips MRI 1.5T/MRI 3T 5.x permission assignment
186982;MediaTek MT8797 apusys memory corruption
186981;MediaTek MT8797 apusys memory corruption
186980;MediaTek MT9981 apusys memory corruption
186979;MediaTek MT9981 apusys memory corruption
186978;MediaTek MT9981 apusys memory corruption
186977;MediaTek MT8788 ccu memory corruption
186976;MediaTek MT8797 apusys out-of-bounds write
186975;MediaTek MT8797 apusys out-of-bounds write
186974;MediaTek MT8797 edma Driver memory corruption
186973;MediaTek MT6873/MT6875/MT6883/MT6885/MT6889/MT6891/MT6893 mdlactl Driver memory corruption
186972;MediaTek MT9981 mdlactl Driver memory corruption
186964;Hitachi Energy Relion 650/Relion 670/SAM600-IO Boot Image insecure default initialization of resource
186962;MediaTek MT9981 apusys out-of-bounds
186961;MediaTek MT9981 apusys out-of-bounds
186960;MediaTek MT9981 apusys out-of-bounds
186959;MediaTek MT8797 FLV Extractor out-of-bounds
186958;MediaTek MT9981 ASF Extractor out-of-bounds
186957;MediaTek MT9981 ASF Extractor out-of-bounds
186956;MediaTek MT9981 ASF Extractor out-of-bounds
186955;MediaTek MT9981 out-of-bounds
186954;MediaTek MT8797 APE Extractor out-of-bounds
186688;RTI Connext DDS Professional/Connext DDS Secure up to 6.1.0 stack-based overflow
186672;Asus P453UJ BIOS memory corruption
186636;Lenovo ThinkPad SMI input validation
186634;Binatone Hubble Camera Debug Interface access control
186633;Binatone Hubble Camera MQTT Credentials credentials storage
186632;Lenovo ThinkCentre/ThinkStation SMI Callback input validation
186631;Dell EMC PowerScale Nodes access control
186630;Lenovo ThinkPad SMI Callback input validation
186624;Lenovo Notebook/ThinkPad SMRAM input validation
186623;Lenovo ThinkPad Enhanced Biometrics Setting denial of service
186621;Lenovo Desktop Boot Menu improper authentication
186618;Binatone Hubble Camera Firmware Update insufficiently protected credentials
186617;Dell BIOS SMRAM input validation
186616;Dell BIOS SMRAM input validation
186615;Dell BIOS SMRAM input validation
186611;Lenovo Legion Phone Pro/Legion Phone2 Pro Time Weather System widget default permission
186587;ohmyzsh os command injection
186559;Intel NUC out-of-bounds write
186506;Vivo Jovi Smart Scene access control
186453;JetBrains YouTrack Mobile on Android/iOS Security Screen missing authentication
186433;KNX ETS6 6.0.0 Project hard-coded password
186369;Bitdefender GravityZone up to 7.1.2.33 on Windows Endpoint Security Tools denial of service
186364;Siemens SENTRON powermanager Configuration Folder permission assignment
186358;Siemens Mendix Cache information disclosure
186240;GNU Hurd libports use after free
186112;Samsung Pass Lockscreen improper authentication
186104;Samsung Flow Application on Windows access control
186102;Samsung Health up to 6.19.1.0 Content Provider denial of service
186101;Samsung Group Sharing Contact Information information disclosure
186100;Samsung Property Settings privileges management
186099;Samsung SecTelephonyProvider SCloudBnRReceiver access control
186098;Samsung HDCP LDFW TEE input validation
186086;Samsung HDCP input validation
186010;HP OfficeJet/PageWide IRIS OCR unknown vulnerability
185967;Fortinet FortiClientMacOS up to 6.4.5/7.0.0 on macOS Camera code injection
185948;Fortinet FortiSIEM Windows Agent up to 4.1.4 PowerShell privileges management
185860;NetApp System Manager up to 9.7P15/9.8P6/9.9.1P1 iSCSI CHAP Credential missing encryption
185756;ABB PCM600 Update Manager Software Package certificate validation
185747;Huawei HarmonyOS null pointer dereference
185746;Huawei HarmonyOS Trusted Domain access control
185745;Huawei HarmonyOS information disclosure
185744;Huawei HarmonyOS out-of-bounds
185743;Huawei HarmonyOS unknown vulnerability
185742;Huawei HarmonyOS null pointer dereference
185741;Huawei HarmonyOS out-of-bounds write
185740;Huawei HarmonyOS integer overflow
185739;Huawei HarmonyOS Configuration Setting denial of service
185738;Huawei HarmonyOS denial of service
185737;Huawei HarmonyOS information disclosure
185736;Huawei HarmonyOS integer overflow
185735;Huawei HarmonyOS Cleanup resource consumption
185656;Huawei HarmonyOS Kernel out-of-bounds
185655;Huawei HarmonyOS Kernel information disclosure
185654;Huawei HarmonyOS Kernel use after free
185653;Huawei HarmonyOS Kernel heap-based overflow
185652;Huawei HarmonyOS Kernel null pointer dereference
185651;Huawei HarmonyOS Kernel denial of service
185645;Huawei HarmonyOS Kernel information disclosure
185644;Huawei HarmonyOS allocation of resources
185643;Huawei HarmonyOS buffer overflow
185614;Northern.tech CFEngine Enterprise up to 3.18.0 information disclosure
185569;HelpU HelpuViewer.exe Transfer Menu input validation
185149;Microsoft Surface Pro 3 unknown vulnerability
185088;NetApp Clustered Data ONTAP up to 9.5P17/9.6P15/9.7P15/9.8P6/9.9.1P1 WORM Data access control
185045;Oracle Utilities Framework up to 4.4.0.3.0 Apache Ant denial of service
185028;Oracle Retail Customer Management and Segmentation Foundation Google Guava information disclosure
185025;Oracle Retail Store Inventory Management 14.1/15.0/16.0 Apache Ant denial of service
185024;Oracle Retail Service Backbone 14.1.3.2/15.0.4.0/16.0.3.0/19.0.1.0 Apache Ant denial of service
185022;Oracle Retail Point-of-Service 14.0/14.1 Apache Ant denial of service
185021;Oracle Retail Merchandising System 19.0.1 Apache Ant denial of service
185020;Oracle Retail Integration Bus 14.1.3.2/15.0.4.0/16.0.3.0/19.0.1.0 Apache Ant denial of service
185018;Oracle Retail Extract Transform and Load 13.2.8 Apache Ant denial of service
185017;Oracle Retail Central Office 14.0/14.1 Apache Ant denial of service
185016;Oracle Retail Bulk Data Integration 16.0.3/19.0.1 Apache Ant denial of service
185015;Oracle Retail Back Office 14.0/14.1 Apache Ant denial of service
185014;Oracle Retail Advanced Inventory Planning 14.1/15.0/16.0 Apache Ant denial of service
185010;Oracle Retail Returns Management 14.0/14.1 Apache Ant exposure of resource
185005;Oracle Retail Merchandising System 19.0.1 Spring Framework privileges management
185004;Oracle Retail Assortment Planning 16.0 Spring Framework privileges management
184891;Oracle Insurance Policy Administration up to 11.3.1 Apache Groovy information disclosure
184890;Oracle Insurance Policy Administration up to 11.3.1 Apache Ant denial of service
184885;Oracle Insurance Policy Administration up to 11.3.1 Spring Framework privileges management
184884;Oracle Documaker 12.6.0/12.6.1/12.6.2/12.6.3/12.6.4 Spring Framework privileges management
184856;Oracle Real-Time Decision Server 3.2.0.0/11.1.1.9.0 Apache Ant denial of service
184855;Oracle Enterprise Repository 11.1.1.7.0 Apache Ant denial of service
184752;Oracle Primavera Gateway up to 17.12.11/18.8.12/19.12.11/20.12.7 Apache Ant denial of service
184708;Oracle Tekelec Platform Distribution up to 7.7.1 Sudo off-by-one
184707;Oracle Tekelec Platform Distribution up to 7.7.1 Kernel use after free
184601;Firefly III unrestricted upload
184580;ASUSTek ZenBook Pro Due 15 UX582 up to 203 permission
184498;ION Group Wallstreet Suite TRM 7.4.83 on 64-bit hard-coded credentials
184410;AnyDesk up to 6.2.5/6.3.2 Open Chat Log access control
184352;Hitachi JP1 IT Desktop Management 2 Agent up to 12 API SendMessageTimeoutW access control
184325;Microsoft Intune Management Extension unknown vulnerability
184200;Palo Alto Web Interface 3.00.20 path traversal
184148;Deno up to 0.106.x YAML File code injection
184036;Samsung SystemUI exceptional condition
184035;Samsung SystemUI exceptional condition
184010;Samsung keymaster improper authentication
184008;Samsung ipcdump information disclosure
184007;Samsung InputManagerService Touch Event improper authentication
184006;Samsung livfivextractor out-of-bounds
184002;Samsung BluetoothSettingsProvider access control
184000;Samsung TEEGRIS Secure OS TEE code injection
